name,company,email,address,country,state,website,phone
,Sue Ellen's,kathy@caven.com,"3014 Throckmorton Street Dallas, TX 75219",United States,Texas,https://sueellensdallas.com/,(214) 559-0707
,St. Edward's University,kbrigan@stedwards.edu,"3001 South Congress Avenue Austin, TX 78704",United States,Texas,,
,Southern Star Brewing Company,keith@southernstarbrewing.com,"3525 N. Frazier Street Conroe, TX 77303",United States,Texas,http://www.southernstarbrewing.com,(936) 441-2739
,Keller Tavern,kellertavernmusic@gmail.com,"128 S. Main Street Keller, TX 76248",United States,Texas,,(817) 337-6711
,Queenie's Steakhouse,ken-bivens@cheftimlove.com,"115 E. Hickory Street Denton, TX 76201",United States,Texas,https://www.queeniessteakhouse.com/,(940) 442-6834
,Kendalia Halle,kendaliahalle@yahoo.com,"1135 FM 3351 Kendalia, TX 78027",United States,Texas,https://kendaliahalle.com/,(210) 863-1100
,Ghost Note Brewing,kenny@ghostnotebrewing.com,"23663 Ranch Road 12 Dripping Springs, TX 78620",United States,Texas,https://www.ghostnotebrewing.com/,(512) 375-3300
,Speakeasy,kevin@gdiaustin.com,"412D Congress Avenue Austin, TX 78701",United States,Texas,http://www.speakeasyaustin.com/,(512) 477-2789
,Brookside Village Farmer's Market,kevinmurphylaw@gmail.com,"5810 Brookside Road Brookside Village, TX 77581",United States,Texas,,
,The Rustic,kfroehlich@therustic.com,"1836 Polk Street Houston, TX 77003",United States,Texas,https://therustic.com/houston-downtown/,(832) 321-7799
,3 Texans Winery and Vineyard,kim@3texanswinery.com,"7536 FM Road 2409 Temple, TX 76504",United States,Texas,https://www.3texanswinery.com/,(254) 277-0024
,King's X Bar,kingsxbar@aol.com,"4119 N. Mesa Street El Paso, TX 79902",United States,Texas,http://www.thekingsx.com,(915) 544-4795
,Granbury Live,kishla@thenewgranburylive.com,"110 N. Crockett Street Granbury, TX 76048",United States,Texas,https://granburylive.com/,(800) 340-9703
,Fiddlestrings Bar and Patio,kpearce544@gmail.com,"3301 Arden Road San Angelo, TX 76901",United States,Texas,https://www.fiddlestringssanangelo.com,(325) 942-9178
,Frisco Rail Yard,kristy.mcd@verizon.net,"9040 First Street Frisco, TX 75034",United States,Texas,https://friscorailyard.net/,(214) 682-3825
,Stable Hall,kristyn@gosoapcreek.com,"307 Pearl Parkway San Antonio, TX 78215",United States,Texas,,
,LadyLove Lounge & Sound,ladylovesound@gmail.com,"310 W. Seventh Street Dallas, TX 75208",United States,Texas,,
,Dakotas Chophouse,lanadakotas@gmail.com,"4803 Old Bullard Road, Suite 1 Tyler, TX 75703",United States,Texas,https://dakotasintyler.com/,(903) 581-6700
,Elevate Event,laura@elevate-event.com,"15806 Windermere Drive, 100A Pflugerville, TX 78660",United States,Texas,https://www.elevate-event.com,(512) 808-9385
,The Marfa Spirit Co.,laura@themarfaspirit.com,"320 West El Paso Street Marfa, TX 79843",United States,Texas,https://www.themarfaspirit.com/,(432) 426-6651
,Mod Coffeehouse,lauren@modcoffeehouse.com,"2126 Postoffice Street Galveston, TX 77550",United States,Texas,https://www.modcoffeehouse.com,(409) 765-5659
,The Far Out Lounge and Stage,lawrence@thefaroutaustin.com,"8504 S. Congress Avenue Austin, TX 78745",United States,Texas,http://www.thefaroutaustin.com,(512) 351-9909
,Sambuca,ldalager@sambucarestaurant.com,"909 Texas Avenue Houston, TX 77002",United States,Texas,https://www.sambucahouston.com/,(713) 224-5299
,Lefty's at Tuts,Leftysattuts@gmail.com,"711 Madeley Street Conroe, TX 77301",United States,Texas,,(936) 539-1500
,Legends Roadhouse,LegendsRoadhouseWF@gmail.com,"3305 Sheppard Access Road Wichita Falls, TX 76306",United States,Texas,https://legendsroadhouse.com/,(940) 232-5281
,Zombiez Bar and Grill,leisa806@gmail.com,"711 SW 10th Avenue Amarillo, TX 79101",United States,Texas,,(806) 331-7305
,Lightnin' Bar,lightninbar@gmail.com,"109 Central Avenue Unit B Elgin, TX 78621",United States,Texas,https://www.lightninbartexas.com/,(512) 229-3124
,Music City Texas Theater,lindenmct@aol.com,"108 Legion Street Linden, TX 75563",United States,Texas,https://www.musiccitytexas.org,(903) 756-9934
,The Local Bar,lindsey@eatatlocaltable.com,"24033 Cinco Ranch Boulevard Katy, TX 77494",United States,Texas,https://eatatlocaltable.com/locations/cinco-ranch/,(832) 913-3941
,The Lonesome Rose,lonesomerosebooking@gmail.com,"2114 N. Saint Mary's Street San Antonio, TX 78212",United States,Texas,https://www.thelonesomerose.com,(210) 455-0233
,Lil Red's Longhorn Saloon,longhornsaloonfortworth@gmail.com,"121 W. Exchange Avenue Fort Worth, TX 76164",United States,Texas,https://www.longhornsaloonfortworth.com/,(817) 228-2853
,Lakeside Bar & Live Music,lori@lakeside2020.com,"6605 Airport Road Waco, TX 76708",United States,Texas,,
,Lowcountry,lowcountrysa@gmail.com,"318 Martinez Street San Antonio, TX 78205",United States,Texas,http://www.lowcountrysa.com/,(210) 560-2224
,Lone Star Saloon,LSSLiveMusic@gmail.com,"102 S. 3rd Street Richmond, TX 77469",United States,Texas,https://www.thelonestarsaloon.com/,(281) 238-0960
,Ralph & Kacoo's,lufkin@ralphandkacoos.com,"3107 S. 1st Street Lufkin, TX 75901",United States,Texas,http://www.ralphandkacoos.com/locations/lufkin,(936) 634-8000
,Little Woodrow's Southpark Meadows,lwspgm@littlewoodrows.com,"9500 S. IH 35 Frontage Road #100 Austin, TX 78748",United States,Texas,https://littlewoodrows.com/watering-holes/austin/southpark/,(512) 282-2336
,Stafford Centre,lynda@staffordcentre.com,"10505 Cash Road Stafford, TX 77477",United States,Texas,https://staffordcentre.com/,(281) 208-6900
,Mackenzie’s Pub,mackenzies.publyfe@gmail.com,"229 Dowlen Road Beaumont, TX 77706",United States,Texas,https://mackenziesbmt.wixsite.com/mackenzies/,(409) 866-2288
,Texas Cafe & Bar,macy.txcafe@gmail.com,"3604 50th Street Lubbock, TX 79413",United States,Texas,https://www.texascafeandbarthespoon.com/,(806) 792-8544
,Maggie Mae's,maggiemaes@gigfinesse.com,"105 W. Willis Street Leander, TX 78641",United States,Texas,,
,Maggie Mae's on Sixth Street,maggiemaes@gigfinesse.com,"323 E. 6th Street Austin, TX 78701",United States,Texas,https://maggiemaesaustin.com/,(512) 478-8541
,Redbone Magic Brewing Company,magicrog19@yahoo.com,"1304 Texas Boulevard Texarkana, TX 75501",United States,Texas,https://redbonemagic.com/,(903) 306-0822
,Majesty Event Center,MajestyEventCenter903@gmail.com,"900 W. Bow Street Tyler, TX 75702",United States,Texas,https://www.majestyevents.net/,(903) 630-8313
,Mala Santa,malasantaaustin@gmail.com,"8509 Burleson Road Austin, TX 78719",United States,Texas,,(512) 968-0198
,Chocolate Secrets,manager@mychocolatesecrets.com,"3926 Oak Lawn Avenue Dallas, TX 75219",United States,Texas,https://www.mychocolatesecrets.com,(214) 252-9801
,Railhead Smokehouse,manager@railheadbbq.net,"120 S. Ranch House Road Willow Park, TX 76008",United States,Texas,https://www.railheadbbq.com/,(817) 441-2525
,The Little Longhorn Saloon,manager@thelittlelonghornsaloon.com,"5434 Burnet Road Austin, TX 78756",United States,Texas,https://thelittlelonghornsaloon.com/,(512) 524-1291
,The Oaks Kitchen & Bar,manager@theoakskitchen.com,"2100 Cane Island Parkway Katy, TX 77493",United States,Texas,https://www.theoakskitchen.com/,(281) 574-4144
,Executive Surf Club,manny@executivesurfclub.com,"314 N Chaparral Street Corpus Christi, TX 78401",United States,Texas,http://www.executivesurfclub.com/,(361) 884-7873
,Eldorado Ballroom,marcus@theeldoradoballroom.com,"2310 Elgin Street Houston, TX 77004",United States,Texas,https://www.theeldoradoballroom.com,(281) 747-6445
,AvantGarden,mariana@avantgardenhouston.com,"411 Westheimer Road Houston, TX 77006",United States,Texas,https://www.avantgardenhouston.com/,(832) 287-5577
,South Texas College,maritza@southtexascollege.edu,"3201 Pecan Boulevard McAllen, TX 78501",United States,Texas,,
,Buzz Mill,mark@buzzmillcoffee.com,"1505 Town Creek Drive Austin, TX 78741",United States,Texas,https://www.buzzmillcoffee.com/,(512) 547-9909
,Brewster Street Ice House (Downtown),mark@concretestreet.net,"1724 N. Tancahua Street Corpus Christi, TX 78401",United States,Texas,http://www.brewsterstreet.net,(361) 884-2739
,MKT Bar at Phoenicia,mark@theconvoygroup.com,"1001 Austin Street Houston, TX 77010",United States,Texas,https://mktbar.com/,(832) 360-2222
,The Roundup,markeasterling@bluebonnetadvertising.com,"531 N. FM 3351 Boerne, TX 78006",United States,Texas,https://www.therounduptx.com/,(830) 428-3231
,Community Beer Company,marketing@communitybeer.com,"3110 Commonwealth Drive Dallas, TX 75247",United States,Texas,https://communitybeer.com/,(214) 751-7921
,Martian Arts Festival,martianartsfest@gmail.com,"San Marcos, TX 78666",United States,Texas,,
,The Ritchey,mateo@theritchey.com,"102 E. Murphy Avenue Alpine, TX 79830",United States,Texas,http://theritchey.com/,(432) 661-0639
,Idle Hands,matt@midaswillum.com,"85 Rainey Street Austin, TX 78701",United States,Texas,,
,HopFusion Ale Works,mattg@hopfusionaleworks.com,"200 E. Broadway Avenue Fort Worth, TX 76104",United States,Texas,https://www.hopfusionaleworks.com/,(682) 841-1721
,El Destino,mayraduran@eldestinobevco.com,"10261 Technology Boulevard East Dallas, TX 75220",United States,Texas,https://www.eldestinobevco.com,(214) 432-5381
,The Station on 290,mbryanmiller@aol.com,"23717 US Highway 290 Harper, TX 78631",United States,Texas,https://thestation290.com/,(830) 343-3822
,Hardin-Simmons University,megan.mckinney@hsutx.edu,"2200 Hickory Street Abilene, TX 79601",United States,Texas,,
,Texas Beer Company,megan@texasbeerco.com,"1331 W. 2nd Street Taylor, TX 76574",United States,Texas,https://www.texasbeerco.com/#taproom,(737) 285-3822
,Memphis Nightclub,memphisnightclub@aol.com,"5000 Belt Line Road Suite 500 Dallas, TX 75254",United States,Texas,,(972) 386-9934
,Woody Guthrie Folk Music Center,michaelsinks@hotmail.com,"320 S. Cuyler Street Pampa, TX 79065",United States,Texas,https://www.woodyguthriepampatx.com/,(806) 665-0883
,Granada Theatre,michelle@granadatheatre.even,"207 E. Holland Avenue Alpine, TX 79830",United States,Texas,https://www.granadatheatre.events/,(432) 294-5720
,Mama Angie’s Mexican Cocina,mike.wawrzynski@angmarcompanies.com,"8120 Rendon Bloodworth Road Mansfield, TX 76063",United States,Texas,,(469) 673-6333
,Fat Daddy's Sports & Spirits Cafe,mike.wawrzynski@angmarcompanies.com,"781 W. Debbie Lane Mansfield, TX 76063",United States,Texas,https://fatdaddyslive.com/,(817) 453-0188
,The Elephant Room,mike@BBAbooking.com,"315 Congress Avenue Austin, TX 78701",United States,Texas,https://elephantroom.com/,(512) 575-2925
,Cowtown Bowling Palace,mike@cowtownbowling.com,"4333 River Oaks Boulevard Fort Worth, TX 76114",United States,Texas,https://cowtownbowling.com/,(817) 624-2151
,Stereo Live,mike@nightculture.com,"6400 Richmond Avenue Houston, TX 77057",United States,Texas,,
,Mahoney's Texish Bar & Restaurant,mikef@mahoneysbar.com,"24 Waterway, Suite 100 The Woodlands, TX 77380",United States,Texas,https://mahoneysbar.com/,(832) 663-5228
,WineYard Grille + Bar,mjohnson@harvesthall.com,"North Lawn, 215 E. Dallas Road Grapevine, TX 76051",United States,Texas,https://www.hotelvin.com/dining/wine-yard-grille-bar,(817) 251-3040
,Third Rail,mjohnson@harvesthall.com,"815 S. Main Street, Suite 001 Grapevine, TX 76051",United States,Texas,https://www.harvesthall.com/drink#ThirdRail2,(817) 796-9696
,Whitestone Brewery,mmattfeld@whitestonebrewery.com,"601 E. Whitestone Boulevard, Suite 500, Building 5 Cedar Park, TX 78613",United States,Texas,https://www.whitestonebrewery.com/,(512) 765-4828
,Moontower Saloon,moontowerbandbooking@gmail.com,"10212 Manchaca Road Austin, TX 78748",United States,Texas,,(512) 712-5661
,Lucky Rabbit Live Music Bar & Kitchen,mooremusic512@gmail.com,"18626 Ranch Road 1431 Jonestown, TX 78645",United States,Texas,https://www.luckyrabbitbar.com/,(512) 382-5035
,The Grand 1894 Opera House,mpatton@thegrand.com,"2020 Postoffice Street Galveston, TX 77550",United States,Texas,http://www.thegrand.com,(409) 765-1894
,Rockit's Whiskey Bar & Saloon,mschaberg@concretestreet.net,"709 N. Chaparral Street Corpus Christi, TX 78401",United States,Texas,https://www.rockitscc.com/,(361) 360-0330
,The Logon Cafe,msctell@gmail.com,"3805 Calder Avenue Beaumont, TX 77706",United States,Texas,https://logoncafe.net/,(409) 833-6950
,Mercer Dancehall,msdancehall@outlook.com,"23490 Ranch Road 12 Driftwood, TX 78619",United States,Texas,https://www.mercerdancehall.com/,(512) 858-4314
,Mine Shaft Saloon,mtmsa@frontierhome.net,"902 NE Loop 410 Access Road San Antonio, TX 78209",United States,Texas,http://www.magictimemachine.com,(210) 828-1470
,Axelrad,music@axelradbeergarden.com,"1517 Alabama Street Houston, TX 77004",United States,Texas,https://www.axelradhouston.com/,(713) 597-8800
,Cosmic Coffee + Beer Garden,music@cosmiccoffeebeer.com,"121 Pickle Road Austin, TX 78704",United States,Texas,https://www.cosmiccoffeebeer.com,(512) 481-0694
,Geraldine's,music@geraldinesaustin.com,"605 Davis Street Austin, TX 78701",United States,Texas,https://www.geraldinesaustin.com/,(512) 476-4755
,Lone Star Winery,music@lonestarwinecellars.com,"103 E. Virginia Street McKinney, TX 75069",United States,Texas,https://www.lonestarwinecellars.com/,(972) 547-9463
,Mozart's Coffee,music@mozartscoffee.com,"3825 Lake Austin Boulevard Austin, TX 78703",United States,Texas,https://mozartscoffee.com/,(512) 477-2900
,Parker Jazz Club,music@parkerjazzclub.com,"117 W. 4th Street Suite 107B Austin, TX 78701",United States,Texas,https://www.parkerjazzclub.com,(512) 394-6003
,Rhinestone Saloon,music@rhinestonesaloon.com,"2413 Ellis Avenue Fort Worth, TX 76164",United States,Texas,https://www.rhinestonesaloon.com/,(817) 615-9627
,Tolbert's Restaurant & Chili Parlor,music@tolbertsrestaurant.com,"423 S. Main Street Grapevine, TX 76051",United States,Texas,http://www.tolbertsrestaurant.com/,(817) 421-4888
,Vista Brewing,music@vistabrewingtx.com,"13551 FM 150 West Driftwood, TX 78619",United States,Texas,https://www.vistabrewingtx.com/driftwood,(512) 766-1842
,San Jac Saloon,musicians@sanjacsaloon.com,"300 E. 6th Street Austin, TX 78701",United States,Texas,https://www.sanjacsaloon.com,(512) 782-2216
,University of the Incarnate Word,nagutie1@uiwtx.edu,"4301 Broadway Street San Antonio, TX 78209",United States,Texas,,
,Lucky Boy Bar & Grill,nandosluckyboy@gmail.com,"2706 N. Piedras Street El Paso, TX 79930",United States,Texas,https://www.luckyboybarandgrill.com/,(915) 301-1954
,Watson's House of Ales,nathan@gatherhc.com,"14656 Grisby Road Houston, TX 77079",United States,Texas,https://www.watsonshouseofales.com/,(281) 920-2929
,Baker Street Pub & Grill,nathan@gatherhc.com,"25 Waterway Avenue The Woodlands, TX 77380",United States,Texas,https://www.bakerstreetpub.com/,(281) 362-7431
,Baker Street Pub & Grill,nathan@gatherhc.com,"23502 Cinco Ranch Boulevard Suite A150 Katy, TX 77494",United States,Texas,https://www.bakerstreetpub.com/,(713) 830-1858
,Baker Street Pub & Grill,nathan@gatherhc.com,"3003 S. Lamar Boulevard Austin, TX 78704",United States,Texas,https://www.bakerstreetpub.com/,(512) 691-9140
,Baker Street Pub & Grill,nathan@gatherhc.com,"15970 City Walk Sugar Land, TX 77479",United States,Texas,https://www.bakerstreetpub.com/,(713) 986-8536
,The Tipsy Lion Bar & Grill,nemec@thetipsylion.com,"128 N. Main Street West, TX 76691",United States,Texas,https://www.thetipsylion.com/,(254) 822-2122
,Carousel Lounge,nickimebane@grandecom.net,"1110 E. 52nd Street Austin, TX 78723",United States,Texas,,
,Niki's Italian Bistro,nikis.italian@gmail.com,"5249 Davis Boulevard North Richland Hills, TX 76180",United States,Texas,https://www.nikisitalian.com/,(817) 788-9444
,Northeast Lakeview College,nlc-student@alamo.edu,"1201 Kitty Hawk Road Universal City, TX 78148",United States,Texas,,
,Auslander Biergarten,norma@theauslander.com,"323 E. Main Street Fredericksburg, TX 78624",United States,Texas,https://theauslanderfredericksburg.com/,(830) 997-7714
,New West,nwdal6532@gmail.com,"6532 E. Northwest Highway Dallas, TX 75231",United States,Texas,https://newwestdallas.com,(214) 400-9872
,NeWorlDeli,nwdbooking@gmail.com,"4101 Guadalupe Street Austin, TX 78751",United States,Texas,http://www.neworldeli.com,(512) 451-7170
,Larry Joe Taylor's Texas Music Festival,office@larryjoetaylor.com,"1290 Private Road 707 Stephenville, TX 76401",United States,Texas,,
,OG Cellars,ogcellars@gmail.com,"704 County Road 1895 Sunset, TX 76270",United States,Texas,https://ogcellars.com/,(940) 867-7669
,Old Main Ice House,oldmainreserve@gmail.com,"110 N. Main Street Cibolo, TX 78108",United States,Texas,https://oldmainicehouse.com/,(210) 455-5275
,Opa! Coffee & Wine Bar,opa.jeffb@gmail.com,"2050 S. Lamar Boulevard Austin, TX 78704",United States,Texas,https://opasola.com/,(512) 326-8742
,Pacific Yard House,operations@pacificyardhouse.net,"101 Metcalf Street Conroe, TX 77301",United States,Texas,https://pacificyardhouse.com/,(936) 703-5447
,Outlaw Country,outlawcountrypalestine@gmail.com,"108 W. Oak Street Palestine, TX 75801",United States,Texas,,(903) 729-1300
,Palo Alto College,Pac-studentlife@alamo.edu,"1400 W. Villaret Boulevard San Antonio, TX 78224",United States,Texas,,
,The Blue Light Live,parkermorrow2@gmail.com,"1806 Buddy Holly Avenue Lubbock, TX 79401",United States,Texas,https://www.bluelightlubbock.com,(806) 762-1185
,Sam Houston State University,pc@shsu.edu,"1905 University Avenue Huntsville, TX 77340",United States,Texas,,(936) 294-1763
,Papa's On The Lake,perry@papasonthelake.com,"14632 Highway 105 West Montgomery, TX 77356",United States,Texas,https://www.papasonthelake.com/,(936) 447-2500
,Shoeshine Charley's Big Top Lounge,pete@continentalclub.com,"3714 Main Street Houston, TX 77002",United States,Texas,https://continentalclub.com/bigtop,(713) 529-9899
